PROFILE_ID,EFFECTIVE_DATE,TITLE,SHIELD_NO,EXPORT_DATE
0ce39c7e-d8a7-4b3c-99ae-d368564b7f47,02/28/2025,LIEUTENANT,,04/19/2026
c56b827c-aabd-4488-aaaf-ef1824322cd8,08/25/2023,DETECTIVE,4242,04/19/2026
feba9b01-55f0-4ae7-bb52-def86de22812,05/02/2016,SERGEANT,2486,04/19/2026
e2fefef0-6f43-4fb1-9c29-f610c838123c,12/22/2020,DETECTIVE,3473,04/19/2026
f27d9cda-b407-44f8-a750-feed7f0d0bb6,06/05/2018,SERGEANT,3553,04/19/2026
e2e38fe4-db2e-4805-b23c-94873e74a578,07/07/1999,POLICE OFFICER,7408,04/19/2026
ea95972d-458f-4269-b2de-0139ce45dc79,07/28/2017,DETECTIVE,5046,04/19/2026
3b06e6df-3fb6-4a4c-9446-2921ac0402b0,07/11/2005,POLICE OFFICER,28997,04/19/2026
ed3da8f6-57ec-4e5c-9852-a9bf151cd108,10/11/2016,POLICE OFFICER,22137,04/19/2026
a7a25249-4f14-41e0-9d0b-9573efb3cd34,01/09/2006,POLICE OFFICER,50,04/19/2026
5542ef70-2a1a-44fa-a97c-11f02f1abef1,10/19/2022,POLICE OFFICER,4383,04/19/2026
79404a10-a0c2-4a69-8216-f3e2a33c7899,07/08/2008,POLICE OFFICER,228,04/19/2026
775c658e-8e37-4149-a01f-6c73b929d6dc,01/10/2005,POLICE OFFICER,1487,04/19/2026
e634b029-0c61-4ecf-a28d-3472965670ec,07/07/2021,POLICE OFFICER,14829,04/19/2026
1d3d66b8-4236-4192-b213-6cdc72e3d4fb,01/03/2019,POLICE OFFICER,26257,04/19/2026
8396f66d-4477-4afe-a7d2-3dbbb39829e4,07/01/2003,POLICE OFFICER,31657,04/19/2026
32cc672f-98d2-45cf-a5b8-49bc9b047f61,05/30/2008,SERGEANT,2132,04/19/2026
d132d4c0-2972-4092-b2c1-7c1b3e731cc7,06/27/2025,DETECTIVE,1954,04/19/2026
9ddfbdf4-aef1-4627-b525-902318d075e7,01/01/1990,POLICE OFFICER,15638,04/19/2026
37867f9d-91d7-441b-9494-e1d804a69ac1,07/08/2015,POLICE OFFICER,19154,04/19/2026
bcba44b9-2014-447a-aa75-1febac925ab1,01/07/2008,POLICE OFFICER,16002,04/19/2026
3857bd2d-faaa-4a3d-be67-ccadda446552,08/30/2024,DETECTIVE,7722,04/19/2026
45f5103f-7443-4045-9b37-2a9ec2969180,07/08/2015,POLICE OFFICER,6818,04/19/2026
31dd0113-fa54-4a57-9a86-a12d0b4d2198,08/20/2025,POLICE OFFICER,24246,04/19/2026
9f081550-7304-49a6-b852-16120c693adb,01/29/2025,POLICE OFFICER,26568,04/19/2026
18a7c85f-a0b1-4dd2-a25b-b0d5f9a6f773,07/13/2022,POLICE OFFICER,18027,04/19/2026
534d5137-f424-42a4-a987-38077e803782,01/29/2025,POLICE OFFICER,15358,04/19/2026
9293f576-97eb-447e-931d-8e85bd56464b,01/09/2012,POLICE OFFICER,1478,04/19/2026
12982229-2268-4a75-97b4-c0f7f38c88b8,10/31/2023,DETECTIVE,3813,04/19/2026
aa32a44d-9d04-49a2-83ad-a4bc6f249623,01/14/2009,POLICE OFFICER,8631,04/19/2026
f6b6d1e6-1c54-45d9-b478-cc31d8efba6c,01/26/2024,DETECTIVE,1447,04/19/2026
01da7bce-36a2-49b6-962a-eb3e9cfb7f5c,06/24/2022,DETECTIVE,6063,04/19/2026
96bcb0cd-fddd-40f4-b123-39183b3e8a27,03/28/2013,SERGEANT,3562,04/19/2026
68bf0572-e99f-43a8-a8ad-6cbd05ce4007,07/09/2013,POLICE OFFICER,31977,04/19/2026
59c87f92-c0d7-423c-a206-b26e487a90de,07/13/2022,POLICE OFFICER,18676,04/19/2026
53775daf-4e1a-4e5d-817a-186d35103d45,07/10/2006,POLICE OFFICER,12241,04/19/2026
26886fc0-ab5d-4b2f-93ff-7efeab820fa2,01/09/2013,POLICE OFFICER,10888,04/19/2026
685415fa-e8ba-4259-a5b0-e7ae5d0f8998,05/08/2008,POLICE OFFICER,21751,04/19/2026
c68d17be-424b-48e3-b923-cca7150983f4,12/29/2021,POLICE OFFICER,28983,04/19/2026
966c0ff6-e2c4-442d-a731-ee23863996d1,01/08/2014,POLICE OFFICER,11001,04/19/2026
93444922-bd9e-4ef8-8fee-9d59676b7d5c,10/07/2019,SERGEANT,4250,04/19/2026
108bc4ab-2823-4872-a841-f123e4cbe9e1,07/09/2014,POLICE OFFICER,13857,04/19/2026
4993787b-83ff-4ed0-8533-00932974c291,01/07/2015,POLICE OFFICER,9128,04/19/2026
03e66225-9b68-44a7-b442-c4398facbc99,10/30/2025,DEPUTY INSPECTOR,,04/19/2026
3d65d6cd-7ed8-40cc-a703-78ec92a09ce4,01/10/2005,POLICE OFFICER,9180,04/19/2026
40119f1a-869c-4904-abb6-f336208c5ea1,07/28/2017,SERGEANT,3358,04/19/2026
ec1d3732-f91b-4c13-9f40-12d2b7e970a6,07/09/2007,POLICE OFFICER,9105,04/19/2026
4167d50b-a3b3-4f03-be0f-25e12bfa5427,07/06/2010,POLICE OFFICER,1415,04/19/2026
6b014e64-a7d7-4825-ad29-b6dce129c222,07/11/2005,POLICE OFFICER,5551,04/19/2026
a0983d0a-7c00-4cf2-b29b-b7f46ff3e8a7,07/03/2024,POLICE OFFICER,15938,04/19/2026
129df398-d72b-45c1-984d-a87b6eec16d7,04/01/2022,DETECTIVE,3457,04/19/2026
24a52170-e630-45bd-b22d-32784b218211,07/05/2023,POLICE OFFICER,29052,04/19/2026
acf289d6-3d1a-4e37-a47e-ba4c0e31740f,08/20/2025,POLICE OFFICER,23804,04/19/2026
a13c9152-f1b2-41b8-a15b-17040fece5cb,01/20/2004,POLICE OFFICER,26254,04/19/2026
a6158cdf-89d8-4a0b-b6c1-c182de227c4d,05/31/2024,DETECTIVE,2912,04/19/2026
8ed698e2-4930-4efc-834f-73e11a7bf3d3,12/23/2024,DETECTIVE,2561,04/19/2026
a5e457c8-072f-4f36-8b13-fe1327b13eba,01/03/2019,POLICE OFFICER,25276,04/19/2026
e4e0774c-e275-496c-a601-7f55d3b56ba5,01/10/2018,POLICE OFFICER,29600,04/19/2026
ba3a5e9e-ee28-4ec8-b35b-80e4594526c6,07/06/2011,POLICE OFFICER,1556,04/19/2026
eb0c71e6-964c-4c8c-b53a-8f4d8f968a5f,07/19/2023,POLICE OFFICER,26697,04/19/2026
f2569f52-5fc6-4e2d-91f3-869f58ef1ac4,12/23/2003,LIEUTENANT,,04/19/2026
2ee39c22-4e8f-4d6e-b09d-9639e45539d6,06/24/2011,SERGEANT,1107,04/19/2026
d97c10ca-a32a-45f1-8cc1-ecbd9d1dccca,06/05/2018,LIEUTENANT,,04/19/2026
1174f891-8055-4842-a9f3-cb4f77235e96,10/30/2024,POLICE OFFICER,6380,04/19/2026
8a95608d-565b-4fd8-bf06-0ee954baba01,01/17/2023,POLICE OFFICER,8559,04/19/2026
bea7cd01-e269-4961-9ed5-b4b37fba9366,02/09/2022,DETECTIVE,1254,04/19/2026
bb8c0434-31d6-4163-8b76-b86cae2b81a1,01/07/2008,POLICE OFFICER,18490,04/19/2026
ca64bef1-2b8b-40e9-aa44-e0e078892155,03/24/2023,POLICE OFFICER,6163,04/19/2026
2984af25-5955-4e58-8780-91a61f785ddb,10/25/2023,POLICE OFFICER,13314,04/19/2026
2cefa6df-d652-4d36-9aef-5dfcae7d3b93,07/27/2018,SERGEANT,4465,04/19/2026
ad877d99-ef6f-4068-a9bb-d6725da94012,05/30/2002,LIEUTENANT,,04/19/2026
0e7b65d0-3f37-4acb-b40e-77ad0bda49e9,05/30/2023,DETECTIVE,384,04/19/2026
7f74af85-9b9a-4f88-af65-cabcae3d86ea,02/26/2020,SERGEANT,2856,04/19/2026
3820036f-5199-4e7c-a413-28e039876b42,10/30/2024,POLICE OFFICER,16391,04/19/2026
a663bb19-aa24-4370-97c3-b328e68c2c3d,07/06/2010,POLICE OFFICER,4059,04/19/2026
fcc860aa-ff47-453f-97d2-8224cc6b404f,07/06/2011,POLICE OFFICER,1388,04/19/2026
843ff40f-75c6-47b2-911a-a85af7d180b9,12/12/2013,SERGEANT,3346,04/19/2026
f71740f7-9b6f-424f-9b14-a2edd1e4354e,09/30/2024,DETECTIVE,7145,04/19/2026
f4bd275c-faa8-46a9-8bb8-9d0cb5793d39,04/26/2023,POLICE OFFICER,18742,04/19/2026
3219b2a8-a465-4d8b-a235-2fc1972da519,10/30/2019,CAPTAIN,,04/19/2026
53c60434-f0c3-47a2-882d-687d01f18b41,03/30/2026,LIEUTENANT,,04/19/2026
34f8c176-734c-48b2-b9e7-8c0b413d314a,07/11/2005,POLICE OFFICER,9927,04/19/2026
aea8a864-abd9-4d0c-a861-11310bb02cf8,08/26/2022,DETECTIVE,820,04/19/2026
bd275a56-8e08-4b12-8b30-07c02355e15a,12/23/2022,DETECTIVE,2066,04/19/2026
319d67bc-068e-460c-ab0e-3598efa94cd4,02/09/2022,DETECTIVE,1479,04/19/2026
c2aec921-93d7-4a1f-a170-f94cc4b479cf,01/09/2013,POLICE OFFICER,13510,04/19/2026
9a424930-429a-45d0-8656-e9966a009dee,07/10/2006,POLICE OFFICER,25327,04/19/2026
381551ad-5430-4753-a8aa-0cdfd98f1286,07/19/2023,POLICE OFFICER,23398,04/19/2026
25949d24-8837-447f-ace3-29ce68439df3,07/06/2011,POLICE OFFICER,13404,04/19/2026
8966675e-be16-4a9a-9cea-9e4a47c046d7,07/06/2010,POLICE OFFICER,6792,04/19/2026
824bacb9-492b-42e7-a09c-b33e6d4ac7c6,04/25/2025,DEPUTY INSPECTOR,,04/19/2026
6978d4f6-1389-4e29-be4b-c06ced99fc42,11/27/2024,SERGEANT,729,04/19/2026
ee1efbd9-7e30-4ca7-9039-ee85847eea40,06/10/2021,SERGEANT,954,04/19/2026
3b505f21-fa5d-4323-9675-ef8a72dafa4e,04/04/2024,SERGEANT,2697,04/19/2026
9460d4c5-9a8c-49fa-b11d-8fc051ecde03,12/17/2025,POLICE OFFICER,7182,04/19/2026
776894d0-ba5e-415e-9c6f-3105a0e88660,01/06/2016,POLICE OFFICER,4750,04/19/2026
19f5f7c0-af7a-4066-b8c9-d665c3f95c90,07/09/2014,POLICE OFFICER,12359,04/19/2026
450eea5b-5181-44c7-93d4-918b0780b1bd,10/12/2021,POLICE OFFICER,5827,04/19/2026
4959b1a0-2539-4681-a308-6a0327c8983d,01/07/2008,POLICE OFFICER,24303,04/19/2026
890c869d-1ad0-4180-b5e8-2649de15b6cf,11/03/2014,SERGEANT,4762,04/19/2026
1d4be1e7-2bc4-4689-bb5e-5d274b4b6b1f,10/19/2022,POLICE OFFICER,24106,04/19/2026
c1fc5323-7b88-44df-8b02-cd6827f7b7bf,10/18/2021,LIEUTENANT,,04/19/2026
84dab983-24cc-4073-99a1-3ac76fe0351b,04/26/2023,POLICE OFFICER,31107,04/19/2026
8c695049-527d-4a3b-894e-2501f75f7f28,07/01/2019,POLICE OFFICER,18873,04/19/2026
2c2da651-5bb9-45d0-b6ea-43c717a6dc09,06/10/2021,DETECTIVE,3526,04/19/2026
13dc3a99-0172-49d5-a833-cba4516d083c,07/08/2008,POLICE OFFICER,18123,04/19/2026
ad567f65-facd-4ca5-a358-55ba9ca12147,01/06/2016,POLICE OFFICER,1571,04/19/2026
9c435069-8a6e-490a-a02d-35dc921f29a2,02/27/2026,SGT DET SQUAD,,04/19/2026
f0c9392a-565b-46f6-a4ef-6e6a8d6987be,07/09/2007,POLICE OFFICER,5689,04/19/2026
35131cc5-170f-414c-9bf8-68adb9427918,07/11/2012,POLICE OFFICER,12431,04/19/2026
727987b1-3e9b-4a5a-8f87-f0418a36603a,01/07/2015,POLICE OFFICER,9908,04/19/2026
b7eaf173-0c89-4a60-9153-f63d48b0e741,11/24/2020,SERGEANT,4410,04/19/2026
2eb14643-1c5e-4a74-9b57-790c9af919b1,01/17/2024,POLICE OFFICER,4880,04/19/2026
6b8d1aa1-6025-415b-a762-01593c9e4388,09/14/2015,POLICE OFFICER,1196,04/19/2026
e503e06c-ab5b-4474-a757-847f1cf326ff,11/25/2008,SGT DET SQUAD,,04/19/2026
ba112a2f-1885-4062-b7ff-09b5cd00442f,03/01/2000,POLICE OFFICER,28813,04/19/2026
5552fadf-799d-4e69-86f3-d4272e461132,06/28/2024,SERGEANT,5183,04/19/2026
26d60b21-dce9-40d6-b0cd-b0fd57a411be,07/01/2004,POLICE OFFICER,5035,04/19/2026
5ce9d7e3-01f6-4e30-9a5d-b1bb3753c3eb,06/20/2023,POLICE OFFICER,27462,04/19/2026
b07af43c-b0ac-4984-a701-0b4ab0e70bce,12/08/1997,POLICE OFFICER,21454,04/19/2026
51bf51e8-0f1e-4b82-9740-e91187cc0448,12/17/2025,POLICE OFFICER,21627,04/19/2026
833a37d6-8cb8-4068-b73e-bd532cc19a88,07/09/2014,POLICE OFFICER,7177,04/19/2026
1c29ca6f-46c7-4d69-ba8b-f3ca3673b266,06/24/2022,SERGEANT,4575,04/19/2026
76b7e25a-245f-454d-b417-8d253d44e62a,08/22/2017,SGT DET SQUAD,,04/19/2026
4dbc7ea5-19df-4805-a276-1f17f4aae434,11/26/2013,SERGEANT,1854,04/19/2026
8b3a7b64-0745-4012-90fe-e12b1239d060,07/09/2007,POLICE OFFICER,16799,04/19/2026
e33b78c8-473a-45dd-ba73-1d3773b1d43a,10/07/2019,POLICE OFFICER,14076,04/19/2026
8a6e9c79-59f3-43a5-8433-f796542c2bc6,07/10/2006,POLICE OFFICER,31233,04/19/2026
6b5d9d16-7495-4b8b-a9b9-45d02c95b081,07/01/2019,POLICE OFFICER,13662,04/19/2026
1ce3ad04-52ea-44b9-bea2-17bd3ef9f4d4,10/25/2024,INSPECTOR,,04/19/2026
82a02d08-4166-4920-95ad-2bf15127af42,07/09/2007,POLICE OFFICER,20250,04/19/2026
bb62b165-f7c8-4f8c-9adc-721354d28719,07/09/2007,POLICE OFFICER,21651,04/19/2026
74bb3832-a1c8-45c1-bbf5-cc98110b465b,01/10/2005,POLICE OFFICER,18783,04/19/2026
d6ec53ce-b3a7-4a8a-82f0-4386b197b7e5,09/05/2025,DETECTIVE,31,04/19/2026
328abda0-7e5e-41c9-ad7f-56703c41e4e1,11/25/2025,DETECTIVE,199,04/19/2026
0e4167e7-fe09-430f-9dac-cc99ac181121,07/08/2008,POLICE OFFICER,12438,04/19/2026
7bdfebde-8532-4723-a741-4526380cfad2,01/20/2004,POLICE OFFICER,3229,04/19/2026
13aeab01-6be6-4557-88e7-a0b267f30562,07/02/2018,POLICE OFFICER,5086,04/19/2026
5b9f37ea-48c3-4603-8602-1c618ce6cdcf,09/28/2012,SERGEANT,1010,04/19/2026
9adf6396-a8c1-40e2-b992-1b43ef2dd53b,07/06/2011,POLICE OFFICER,18150,04/19/2026
a981f887-30b6-4861-8d54-67b50ef41416,01/26/2024,LIEUTENANT,,04/19/2026
3c072e1a-080b-4565-b84f-01976f3cc87f,10/07/2015,POLICE OFFICER,22006,04/19/2026
e0b3acb9-1220-4206-82fa-4c990aa2071f,10/03/2025,SERGEANT,2681,04/19/2026
2b47dfee-7d9b-441d-87c2-689a06e3b9da,01/03/2019,POLICE OFFICER,28080,04/19/2026
26352852-8b09-4dca-8917-3291e97bff80,07/16/2021,POLICE OFFICER,27993,04/19/2026
705667d8-5927-4764-9514-12f771afddd8,10/02/2023,POLICE OFFICER,16457,04/19/2026
3d23886d-919e-4ed3-ab75-c1a80e753486,07/02/2018,POLICE OFFICER,4682,04/19/2026
621363c4-9349-431c-8c13-9ff061c83419,08/29/2013,SERGEANT,4220,04/19/2026
8441be04-38a2-471b-a926-abac95d20cbb,01/06/2016,POLICE OFFICER,13608,04/19/2026
64a950ca-3086-488e-ad56-51fb187c8845,09/29/2000,POLICE OFFICER,16137,04/19/2026
c90eb114-8a95-40bd-9360-c3b7e8d9aed6,11/24/2020,SERGEANT,4609,04/19/2026
158e9f4c-4136-4bf4-a044-3d51b1e8cf4a,04/24/2024,POLICE OFFICER,2515,04/19/2026
002ed764-e77b-4684-b5c4-90248fb8effc,07/11/2012,POLICE OFFICER,13109,04/19/2026
dc049f72-d92e-4d20-a0f0-e9840ca4ba07,10/18/2021,SERGEANT,2799,04/19/2026
ec9fee6e-d48e-4ddf-ba88-a2aacf7afdf2,02/01/2019,DETECTIVE,90,04/19/2026
63cbdcbd-0adb-48e2-87d8-70b699439a23,08/29/2013,SERGEANT,3842,04/19/2026
2a552cf9-e333-46e8-b1c5-ab771b9e0906,07/09/2014,POLICE OFFICER,12971,04/19/2026
b7eed4db-76d4-4ec4-ab85-5d84dc1c192d,08/29/2013,SGT DET SQUAD,,04/19/2026
34173e63-ffc3-4003-845b-3e7addd65fd2,07/30/2021,DETECTIVE,1933,04/19/2026
5f376b35-ed00-4461-8f9d-7a49df2c46b7,04/30/2025,POLICE OFFICER,22412,04/19/2026
9adfcbe7-93b1-47ab-bd09-520b8f34056d,01/29/2021,LIEUTENANT,,04/19/2026
7713ff7a-6faa-41fa-9104-d25e082634a8,07/01/2002,POLICE OFFICER,19155,04/19/2026
f9365c8a-19e1-4f81-810d-158c118e3be1,08/27/2010,CAPTAIN,,04/19/2026
5558e95f-67e0-4b9b-99e0-383ed8c6dc3b,07/14/2009,POLICE OFFICER,2925,04/19/2026
97a792dc-75fd-4a75-a6a4-07a5f5337f5a,12/29/2020,POLICE OFFICER,4676,04/19/2026
5b48ce09-712d-4e3f-93a0-eb454efc8322,12/17/2025,POLICE OFFICER,5279,04/19/2026
032e7d7d-54eb-4a49-9d92-b8f567de4f01,07/30/2021,DETECTIVE,3986,04/19/2026
e7b3f9d8-9942-42cc-8ffa-5cad719339d1,07/11/2005,POLICE OFFICER,12808,04/19/2026
6abd2a73-e4f3-431c-be06-752ed88dc146,07/09/2013,POLICE OFFICER,31603,04/19/2026
face08d7-2aba-4f00-91f6-9778c2291b27,08/14/2024,POLICE OFFICER,27743,04/19/2026
1a53b05d-76b4-449c-a776-9982ade73c7a,12/29/2020,POLICE OFFICER,4861,04/19/2026
1afa1620-d279-47c1-a887-a580f8588c8b,07/09/2014,POLICE OFFICER,15333,04/19/2026
910d0046-4121-4f94-a4c1-317af96795cd,02/24/2021,POLICE OFFICER,26520,04/19/2026
6a8cec0c-e8ed-49a6-b8ff-e7cc7df1c549,07/09/2013,POLICE OFFICER,13841,04/19/2026
69eac9c9-4bb4-4094-a1d5-9a5590772fef,07/09/2013,POLICE OFFICER,2361,04/19/2026
1fb23120-4793-4481-92da-4eeef3946710,11/26/2013,DETECTIVE,3731,04/19/2026
0a96cab1-833b-423d-ae57-0a7170ec61f7,01/06/2020,POLICE OFFICER,3321,04/19/2026
b729bb4c-3bf3-47d4-a469-f4e26897d104,08/07/2025,LT DET COMMANDER,,04/19/2026
d086e44d-f170-4574-b108-da4534ffc128,01/10/2018,POLICE OFFICER,9765,04/19/2026
64bbcba9-f9b3-45fb-a232-3d2685c56e83,01/10/2005,POLICE OFFICER,9123,04/19/2026
26449412-1c6c-4c8c-a523-2d527402b8b0,01/03/2024,POLICE OFFICER,14773,04/19/2026
711b01b7-324c-49a4-9f3f-4f15a4f97c9c,06/26/2015,DETECTIVE,4333,04/19/2026
93e7718e-26d2-4c79-bdab-56d606630000,02/09/2022,DETECTIVE,2116,04/19/2026
74b800cc-1289-4421-8e70-ab2559f69828,03/28/2025,DETECTIVE,1687,04/19/2026
0f8ea51b-6de7-4f8a-a3f0-53e4d6c367bd,04/29/2005,LIEUTENANT,,04/19/2026
6a916e0d-1deb-4eab-86f3-65339650440f,10/30/2025,SERGEANT,468,04/19/2026
074001ca-13af-49e6-85d6-b758aa409276,05/08/2024,POLICE OFFICER,11236,04/19/2026
644ce9c6-945c-4d73-b4de-4c28289fbc80,07/13/2022,POLICE OFFICER,18826,04/19/2026
9aaf079d-cd85-4354-8da5-becfc88bf043,09/30/2024,DETECTIVE,3424,04/19/2026
8656d5b0-55b5-4912-a4af-4f81acea7ccc,04/25/2003,SERGEANT,1272,04/19/2026
20cb3cf2-e55a-4b01-ab22-141360b96d61,01/09/2006,POLICE OFFICER,2691,04/19/2026
4f75492c-4575-402f-9c20-b5257a70614b,07/07/2021,POLICE OFFICER,27457,04/19/2026
289a62cf-aa45-4e1b-9a93-d2b820adb86a,10/28/1998,CAPTAIN,,04/19/2026
8a05e0c7-8076-494b-9073-299e37619c00,07/09/2014,POLICE OFFICER,3723,04/19/2026
a0044a08-efb4-4e2e-9f97-f0baf854601f,01/10/2007,POLICE OFFICER,19447,04/19/2026
3e297e5d-d08e-4507-aa71-d9893f2cc795,07/07/2021,POLICE OFFICER,21520,04/19/2026
656b71eb-c6f5-47c7-a3b2-0c75829a6965,08/20/2025,POLICE OFFICER,15908,04/19/2026
d1852290-ced8-4ec4-b936-c19aa969b894,07/10/2006,POLICE OFFICER,1031,04/19/2026
36baad73-108d-4248-9296-9d00917d0b21,07/02/2018,POLICE OFFICER,13339,04/19/2026
66787b95-252c-4c67-a5b2-f8d23cf5bcc4,01/29/2025,POLICE OFFICER,4651,04/19/2026
9b9d3501-20b1-400d-af5e-b9cb3c15e127,07/07/2021,POLICE OFFICER,26636,04/19/2026
3117100f-231b-4478-be4c-085e2ebeeea5,11/24/2020,SERGEANT,4993,04/19/2026
2ce3bdfa-5be0-4190-a485-8aa957879dc7,07/06/2011,POLICE OFFICER,13648,04/19/2026
768d0bee-6f82-4f9a-bd02-33da6dce0df9,01/03/2019,POLICE OFFICER,24480,04/19/2026
9faf13ad-0669-4cec-895e-8866f61ea43e,11/25/2025,LIEUTENANT,,04/19/2026
d0e190dc-267f-4d72-9503-9aae0eb6a42f,12/17/2025,POLICE OFFICER,7176,04/19/2026
ab6e048a-fe22-4bd9-a4e8-8237f1809747,07/08/2015,POLICE OFFICER,20019,04/19/2026
adf620d5-e66e-478f-bfd5-f09401430383,04/13/2022,POLICE OFFICER,11482,04/19/2026
61f0471e-fcfb-40ef-b695-d2f3f5e6c527,07/09/2007,POLICE OFFICER,18688,04/19/2026
0653d11f-3e50-400b-95f0-7f12d41dda0f,07/08/2015,POLICE OFFICER,20727,04/19/2026
051b01a4-b78b-4581-9042-d5f90261d30a,10/07/2015,POLICE OFFICER,15959,04/19/2026
b6ab3d2c-0dcb-46c8-93c4-a13e207859ed,07/30/2021,DETECTIVE,1030,04/19/2026
bfbf9521-c454-4b88-8abb-65dde26433a6,05/31/2024,SERGEANT,4347,04/19/2026
4b405329-fbe1-48f3-aeb1-956d46dc3593,10/28/2022,DEPUTY CHIEF,,04/19/2026
9df581d5-ba4a-41e8-8f10-d56c00bb4c1d,07/01/2004,POLICE OFFICER,30343,04/19/2026
202966e3-78e7-43ee-a92f-57ffbf88a721,07/03/2024,POLICE OFFICER,4796,04/19/2026
9f58d45d-1c89-443c-96ad-a1551fb19366,10/28/2022,LIEUTENANT,,04/19/2026
343c687d-7a5f-470b-aa27-8d500c4136e8,07/10/2006,POLICE OFFICER,13811,04/19/2026
fb6a383a-3082-4825-b8ac-93bfb2c58640,01/17/2024,POLICE OFFICER,26961,04/19/2026
07abc515-5ac4-4d0f-9d1f-fea1a55cb835,07/01/2004,POLICE OFFICER,15177,04/19/2026
20bcdc4e-e172-4417-912d-13422dda7ea8,07/11/2005,POLICE OFFICER,28716,04/19/2026
72852ee2-e0bf-4bd7-a297-043e6c6b3b52,06/28/2019,LIEUTENANT,,04/19/2026
6acfc14a-65c6-49a2-a792-e0a125705e44,07/06/2010,POLICE OFFICER,9135,04/19/2026
22ed96e2-a091-43a8-a5f5-fd70ac5d3ef6,01/10/2005,POLICE OFFICER,21542,04/19/2026
9a3dfa9d-fa97-4aa4-b0ae-7cbbee21730c,10/18/2017,POLICE OFFICER,4557,04/19/2026
99dfabdc-51af-4020-99a6-91fe0382ac93,10/12/2021,POLICE OFFICER,2134,04/19/2026
b74ba7e2-a6d1-4b02-b1ac-b1b2af44849a,01/10/2005,POLICE OFFICER,30968,04/19/2026
f13a1569-186c-489b-9ef2-e4b527bd9646,07/01/2002,POLICE OFFICER,26843,04/19/2026
cb954116-326c-4f82-b037-11c96649b133,06/28/2013,SERGEANT,2341,04/19/2026
3cb8f44e-74dd-4528-8e5c-da80c6270e5d,12/22/2023,DETECTIVE,1378,04/19/2026
72003e60-cea5-49b8-82be-d180f3c41a4f,01/09/2013,POLICE OFFICER,5834,04/19/2026
a99a4942-60e0-42c5-8060-9d877d7b2013,08/30/2024,DETECTIVE,3143,04/19/2026
08016f48-d303-4182-8b5d-a7b5df7f5f48,07/30/2021,DETECTIVE,3901,04/19/2026
d038ffc2-91c2-4921-87ac-bf0e0c397e5d,06/02/2014,LIEUTENANT,,04/19/2026
a37126c4-92c5-494e-9871-d4db48b6b501,10/25/2023,POLICE OFFICER,16152,04/19/2026
a0243056-a30b-4793-9696-39273a9061f2,01/31/2025,LIEUTENANT,,04/19/2026
3378223d-5fda-4459-8b92-915162d508a5,10/30/2019,SERGEANT,1265,04/19/2026
6299157a-0f21-4c42-aa54-c0c73c0c6051,07/30/2021,SERGEANT,719,04/19/2026
84eada94-30a3-427b-b81c-6f5ed9805b56,10/19/2022,POLICE OFFICER,15123,04/19/2026
2498544e-9f71-43df-b042-a6985ce7f12a,10/30/2019,SERGEANT,1697,04/19/2026
879ab144-b712-4087-8265-05edeb5b2719,07/08/2008,POLICE OFFICER,6624,04/19/2026
59f21be6-95e9-4cda-939f-7a85cd9f994c,12/22/2017,DETECTIVE,5611,04/19/2026
d5ae4fed-7092-4b96-9ca4-65f341d53d20,08/20/2025,POLICE OFFICER,10077,04/19/2026
eef08e3d-ff6e-473a-b359-633cb0a92901,01/03/2024,POLICE OFFICER,16511,04/19/2026
cf1f6ee3-feb7-41a9-82bb-7e021ba36dfc,07/21/2022,LIEUTENANT,,04/19/2026
7c994b5e-61a1-4194-917c-74bee0eeec02,07/11/2005,POLICE OFFICER,7359,04/19/2026
9ddab19a-f49b-432f-8716-cb0f17f32ca8,07/01/2004,POLICE OFFICER,498,04/19/2026
e338c300-7ddf-4164-91c6-599fd9c4ef99,10/30/2019,SERGEANT,1379,04/19/2026
aed8c1f1-3c78-413c-ab88-2ea517b41ba8,01/12/2023,ASSISTANT CHIEF,,04/19/2026
2ea80ce4-c103-4c0d-afdd-a45a4299cedf,01/09/2012,POLICE OFFICER,9809,04/19/2026
d9b3abb5-37b3-47cc-9b24-bd72b562328d,01/29/2025,POLICE OFFICER,27118,04/19/2026
b14decd0-f4b7-42a4-9255-658037852e65,01/07/2015,POLICE OFFICER,15954,04/19/2026
3dd197d2-1fc9-4875-aef0-26dea07b6c62,01/09/2006,POLICE OFFICER,7733,04/19/2026
782c06d8-7f8a-4884-a836-a476045c03b0,04/06/2016,POLICE OFFICER,1364,04/19/2026
3289c45e-eef6-4fc1-951f-dd6103f9a99c,07/19/2023,POLICE OFFICER,23144,04/19/2026
712916a7-a59f-40c4-8266-1648ffd0bda2,07/06/2011,POLICE OFFICER,20578,04/19/2026
8bdc0d3c-3aa3-43c6-807a-0b8cdbcc406b,01/07/2008,POLICE OFFICER,26461,04/19/2026
a28efdf1-2699-4e38-83c0-a7b73633860f,07/06/2010,POLICE OFFICER,6487,04/19/2026
64ef697f-f2f3-411e-81f0-0cc2771b9664,01/08/2014,POLICE OFFICER,3927,04/19/2026
efdba4d7-98d9-4ec2-84ae-263e8b28446c,01/29/2025,POLICE OFFICER,17044,04/19/2026
10438d56-38d4-46dc-8c4b-b94ae110fdfd,04/12/2017,POLICE OFFICER,2404,04/19/2026
282de419-b49e-4eed-90de-320f23965384,07/06/2011,POLICE OFFICER,10628,04/19/2026
28c80e3f-2fec-4656-971c-0158fde837e8,01/31/2025,LIEUTENANT,,04/19/2026
